id_x,created,asset_id,distance,origin_latitude,origin_longitude,origin_time_stamp,origin_address,destination_latitude,destination_longitude,destination_time_stamp,destination_address,created_day,created_week,created_month,created_year,created_dayofweek,duration_seconds,average_speed,id_y,make,model,year,make_category
0dYfR0j,2023-02-11 11:48:52.914000+00:00,DfAX0iw,4606.750000000002,-1.1257259845733643,37.00292205810547,2023-02-11 11:48:50+00:00,"14 Thika Super Highway, Kenyatta Road, Kiambu County, Kenya",-1.1297639608383179,36.972354888916016,2023-02-11 12:07:56+00:00,"Ruiru, Kiambu County, Kenya",Saturday,6,2,2023,Weekend,1146.0,14.471465968586394,DfAX0iw,TOYOTA COROLLA,,,medium
m4wzdWp,2023-02-11 10:57:56.925000+00:00,DfAX0iw,112.78999999999999,-1.1256309747695923,37.00309371948242,2023-02-11 10:57:53+00:00,"14 Thika Super Highway, Kenyatta Road, Kiambu County, Kenya",-1.1256970167160034,37.00292205810547,2023-02-11 11:02:21+00:00,"14 Thika Super Highway, Kenyatta Road, Kiambu County, Kenya",Saturday,6,2,2023,Weekend,268.0,1.515089552238806,DfAX0iw,TOYOTA COROLLA,,,medium
DWuY0Iz,2023-02-11 07:43:25.819000+00:00,DfAX0iw,8493.899999999998,-1.1437309980392456,37.00638961791992,2023-02-11 07:43:22+00:00,"Juda Road, Ruiru, Kiambu County, Kenya",-1.126170039176941,37.00246047973633,2023-02-11 08:53:22+00:00,"A2, Kenyatta Road, Kiambu County, Kenya",Saturday,6,2,2023,Weekend,4200.0,7.280485714285713,DfAX0iw,TOYOTA COROLLA,,,medium
pcUrZeu,2023-02-10 17:02:15.338000+00:00,DfAX0iw,5836.75,-1.1292829513549805,36.98967361450195,2023-02-10 17:02:09+00:00,"Weigh Bridge, Ruiru, Kenya",-1.1437510251998901,37.00640106201172,2023-02-10 17:33:25+00:00,"Ruiru, Kiambu County, Kenya",Friday,6,2,2023,Weekday,1876.0000000000002,11.200586353944562,DfAX0iw,TOYOTA COROLLA,,,medium
vUuLcM8,2023-02-10 16:28:49.390000+00:00,DfAX0iw,1309.5000000000002,-1.1300920248031616,36.9725341796875,2023-02-10 16:28:45+00:00,"Ruiru, Kiambu County, Kenya",-1.1300840377807617,36.972591400146484,2023-02-10 16:39:40+00:00,"Ruiru, Kiambu County, Kenya",Friday,6,2,2023,Weekday,655.0,7.197251908396948,DfAX0iw,TOYOTA COROLLA,,,medium
LWTDcKh,2023-02-10 15:42:29.429000+00:00,DfAX0iw,529.39,-1.128896951675415,36.97563552856445,2023-02-10 15:42:25+00:00,"Ruiru, Kiambu County, Kenya",-1.1300350427627563,36.97263717651367,2023-02-10 15:48:52+00:00,"Ruiru, Kiambu County, Kenya",Friday,6,2,2023,Weekday,387.0,4.924558139534883,DfAX0iw,TOYOTA COROLLA,,,medium
NnpVSyA,2023-02-10 14:49:17.960000+00:00,DfAX0iw,1144.3699999999997,-1.1326320171356201,36.97459030151367,2023-02-10 14:49:13+00:00,"Embu - Nairobi Highway, Ruiru, Kiambu County, Kenya",-1.1291840076446533,36.975791931152344,2023-02-10 14:58:09+00:00,"Ruiru, Kiambu County, Kenya",Friday,6,2,2023,Weekday,536.0,7.686067164179103,DfAX0iw,TOYOTA COROLLA,,,medium
MTAufpB,2023-02-10 14:16:59.898000+00:00,DfAX0iw,608.18,-1.1299010515213013,36.972503662109375,2023-02-10 14:16:50+00:00,"Ruiru, Kiambu County, Kenya",-1.1325229406356812,36.97470474243164,2023-02-10 14:22:17+00:00,"Embu - Nairobi Highway, Ruiru, Kiambu County, Kenya",Friday,6,2,2023,Weekday,327.0,6.695559633027523,DfAX0iw,TOYOTA COROLLA,,,medium
y99c4wK,2023-02-10 13:15:36.490000+00:00,DfAX0iw,3123.5300000000007,-1.1465229988098145,36.989707946777344,2023-02-10 13:15:32+00:00,"Ruiru, Kiambu County, Kenya",-1.1300009489059448,36.97262191772461,2023-02-10 13:47:07+00:00,"Ruiru, Kiambu County, Kenya",Friday,6,2,2023,Weekday,1895.0000000000002,5.933882849604223,DfAX0iw,TOYOTA COROLLA,,,medium
QWnXUFK,2023-02-10 12:27:45.782000+00:00,DfAX0iw,2279.3700000000003,-1.1436059474945068,37.00643539428711,2023-02-10 12:27:41+00:00,"Juda Road, Ruiru, Kiambu County, Kenya",-1.1464259624481201,36.989654541015625,2023-02-10 12:43:05+00:00,"Ruiru, Kiambu County, Kenya",Friday,6,2,2023,Weekday,924.0000000000001,8.880662337662338,DfAX0iw,TOYOTA COROLLA,,,medium
fdCYjzk,2023-02-09 18:22:47.014000+00:00,DfAX0iw,4694.160000000001,-1.1255029439926147,37.00315475463867,2023-02-09 18:22:44+00:00,"Kenyatta Road, Kenyatta Road, Kenya",-1.1436909437179565,37.006412506103516,2023-02-09 18:48:33+00:00,"Juda Road, Ruiru, Kiambu County, Kenya",Thursday,6,2,2023,Weekday,1549.0,10.909603615235637,DfAX0iw,TOYOTA COROLLA,,,medium
iZuCOvv,2023-02-09 17:45:06.616000+00:00,DfAX0iw,3500.4199999999996,-1.1325310468673706,36.97458267211914,2023-02-09 17:45:04+00:00,"Embu - Nairobi Highway, Ruiru, Kiambu County, Kenya",-1.1255600452423096,37.00311279296875,2023-02-09 17:53:01+00:00,"Kenyatta Road, Kenyatta Road, Kenya",Thursday,6,2,2023,Weekday,477.00000000000006,26.41826415094339,DfAX0iw,TOYOTA COROLLA,,,medium
HnPTyfl,2023-02-09 17:23:19.452000+00:00,DfAX0iw,605.41,-1.1295969486236572,36.97251510620117,2023-02-09 17:23:14+00:00,"Ruiru, Kiambu County, Kenya",-1.1326030492782593,36.97455978393555,2023-02-09 17:27:43+00:00,"Embu - Nairobi Highway, Ruiru, Kiambu County, Kenya",Thursday,6,2,2023,Weekday,269.0,8.10214126394052,DfAX0iw,TOYOTA COROLLA,,,medium
LL884gl,2023-02-09 16:20:04.762000+00:00,DfAX0iw,235.65000000000003,-1.129470944404602,36.97224807739258,2023-02-09 16:20:00+00:00,"Ruiru, Kiambu County, Kenya",-1.129696011543274,36.972286224365234,2023-02-09 16:24:28+00:00,"Ruiru, Kiambu County, Kenya",Thursday,6,2,2023,Weekday,268.0,3.1654477611940304,DfAX0iw,TOYOTA COROLLA,,,medium
MST6F4T,2023-02-09 16:01:18.384000+00:00,DfAX0iw,802.7600000000002,-1.1292730569839478,36.97576904296875,2023-02-09 16:01:08+00:00,"Ruiru, Kiambu County, Kenya",-1.1295640468597412,36.97224044799805,2023-02-09 16:08:05+00:00,"Ruiru, Kiambu County, Kenya",Thursday,6,2,2023,Weekday,417.0,6.930302158273383,DfAX0iw,TOYOTA COROLLA,,,medium
BiKpXCm,2023-02-09 15:32:14.157000+00:00,DfAX0iw,699.3399999999999,-1.1289559602737427,36.975624084472656,2023-02-09 15:32:08+00:00,"Ruiru, Kiambu County, Kenya",-1.129140019416809,36.975738525390625,2023-02-09 15:43:52+00:00,"Ruiru, Kiambu County, Kenya",Thursday,6,2,2023,Weekday,704.0,3.5761704545454545,DfAX0iw,TOYOTA COROLLA,,,medium
fqKAFrK,2023-02-09 15:01:11.156000+00:00,DfAX0iw,822.6000000000001,-1.1296770572662354,36.97217559814453,2023-02-09 15:01:09+00:00,"Ruiru, Kiambu County, Kenya",-1.1291600465774536,36.97565460205078,2023-02-09 15:16:32+00:00,"Ruiru, Kiambu County, Kenya",Thursday,6,2,2023,Weekday,923.0000000000001,3.208407367280607,DfAX0iw,TOYOTA COROLLA,,,medium
qEBsjSe,2023-02-09 14:02:32.303000+00:00,DfAX0iw,1250.91,-1.1334489583969116,36.9697151184082,2023-02-09 14:02:27+00:00,"Mugutha, Kiambu County, Kenya",-1.1296730041503906,36.972225189208984,2023-02-09 14:14:52+00:00,"Ruiru, Kiambu County, Kenya",Thursday,6,2,2023,Weekday,745.0,6.044665771812081,DfAX0iw,TOYOTA COROLLA,,,medium
rgkQsxM,2023-02-09 12:09:51.538000+00:00,DfAX0iw,2171.6,-1.1398179531097412,36.98442077636719,2023-02-09 12:09:48+00:00,"Mugutha, Kiambu County, Kenya",-1.1328829526901245,36.96965789794922,2023-02-09 12:35:07+00:00,"Mugutha, Kiambu County, Kenya",Thursday,6,2,2023,Weekday,1519.0,5.146649111257406,DfAX0iw,TOYOTA COROLLA,,,medium
N34jvh6,2023-02-09 11:23:15.667000+00:00,DfAX0iw,1674.5800000000004,-1.1465320587158203,36.99250793457031,2023-02-09 11:23:11+00:00,"Ruiru, Kiambu County, Kenya",-1.1397989988327026,36.98440933227539,2023-02-09 11:31:38+00:00,"Mugutha, Kiambu County, Kenya",Thursday,6,2,2023,Weekday,507.00000000000006,11.890508875739647,DfAX0iw,TOYOTA COROLLA,,,medium
l38eF4L,2023-02-09 10:42:14.343000+00:00,DfAX0iw,2923.93,-1.1353739500045776,36.977176666259766,2023-02-09 10:42:10+00:00,"Matangi Road, Ruiru, Kiambu County, Kenya",-1.1465859413146973,36.992469787597656,2023-02-09 10:56:04+00:00,"Ruiru, Kiambu County, Kenya",Thursday,6,2,2023,Weekday,834.0,12.621280575539569,DfAX0iw,TOYOTA COROLLA,,,medium
zgh1srS,2023-02-09 09:23:52.712000+00:00,DfAX0iw,3979.380000000001,-1.1437779664993286,37.00640869140625,2023-02-09 09:23:50+00:00,"Ruiru, Kiambu County, Kenya",-1.1354440450668335,36.9772834777832,2023-02-09 09:52:38+00:00,"Matangi Road, Ruiru, Kiambu County, Kenya",Thursday,6,2,2023,Weekday,1728.0,8.290375000000003,DfAX0iw,TOYOTA COROLLA,,,medium
sNrm23Z,2023-02-08 10:45:51.423000+00:00,DfAX0iw,7133.520000000002,-1.1315380334854126,36.967288970947266,2023-02-08 10:45:44+00:00,"Ruiru, Kiambu County, Kenya",-1.1437339782714844,37.00638198852539,2023-02-08 11:43:46+00:00,"Juda Road, Ruiru, Kiambu County, Kenya",Wednesday,6,2,2023,Weekday,3482.0,7.375264790350376,DfAX0iw,TOYOTA COROLLA,,,medium
NuVrv0G,2023-02-08 10:04:15.453000+00:00,DfAX0iw,2553.8999999999996,-1.1391500234603882,36.983367919921875,2023-02-08 10:04:13+00:00,"1892, Ruiru, Kenya",-1.131708025932312,36.967193603515625,2023-02-08 10:23:05+00:00,"Ruiru, Kiambu County, Kenya",Wednesday,6,2,2023,Weekday,1132.0,8.121943462897526,DfAX0iw,TOYOTA COROLLA,,,medium
tnA6x2O,2023-02-08 06:20:19.159000+00:00,DfAX0iw,2326.579999999999,-1.1435019969940186,37.00632858276367,2023-02-08 06:20:16+00:00,"Juda Road, Ruiru, Kiambu County, Kenya",-1.1576939821243286,37.00041198730469,2023-02-08 06:32:11+00:00,"Ruiru, Kiambu County, Kenya",Wednesday,6,2,2023,Weekday,715.0,11.714248951048946,DfAX0iw,TOYOTA COROLLA,,,medium
6vodWdT,2023-02-07 20:07:16.812000+00:00,DfAX0iw,3425.9500000000035,-1.1244089603424072,37.00337219238281,2023-02-07 20:07:15+00:00,"Embu - Nairobi Highway, Juja, Kiambu County, Kenya",-1.143854022026062,37.006446838378906,2023-02-07 20:41:30+00:00,"Ruiru, Kiambu County, Kenya",Tuesday,6,2,2023,Weekday,2055.0,6.001664233576649,DfAX0iw,TOYOTA COROLLA,,,medium
hbryNIe,2023-02-07 19:54:31.508000+00:00,DfAX0iw,101.50999999999999,-1.1254409551620483,37.002994537353516,2023-02-07 19:54:29+00:00,"Kenyatta Road, Kenyatta Road, Kenya",-1.124418020248413,37.00331497192383,2023-02-07 19:55:29+00:00,"Embu - Nairobi Highway, Juja, Kiambu County, Kenya",Tuesday,6,2,2023,Weekday,60.00000000000001,6.090599999999999,DfAX0iw,TOYOTA COROLLA,,,medium
pvsQ1kQ,2023-02-07 19:05:37.735000+00:00,DfAX0iw,4211.9,-1.129613995552063,36.972251892089844,2023-02-07 19:05:33+00:00,"Ruiru, Kiambu County, Kenya",-1.1260830163955688,37.002403259277344,2023-02-07 19:20:27+00:00,"A2, Kenyatta Road, Kiambu County, Kenya",Tuesday,6,2,2023,Weekday,894.0,16.960671140939596,DfAX0iw,TOYOTA COROLLA,,,medium
CY30W5l,2023-02-07 15:23:53.089000+00:00,DfAX0iw,1471.42,-1.1299680471420288,36.972618103027344,2023-02-07 15:23:46+00:00,"Ruiru, Kiambu County, Kenya",-1.129699945449829,36.97226333618164,2023-02-07 15:41:26+00:00,"Ruiru, Kiambu County, Kenya",Tuesday,6,2,2023,Weekday,1060.0,4.997275471698114,DfAX0iw,TOYOTA COROLLA,,,medium
lu5Orh8,2023-02-07 14:47:09.350000+00:00,DfAX0iw,2910.550000000002,-1.1194050312042236,36.97921371459961,2023-02-07 14:47:05+00:00,"Mugutha, Kiambu County, Kenya",-1.12991201877594,36.9725227355957,2023-02-07 15:06:27+00:00,"Ruiru, Kiambu County, Kenya",Tuesday,6,2,2023,Weekday,1162.0,9.01719449225474,DfAX0iw,TOYOTA COROLLA,,,medium
xFVB1uc,2023-02-07 12:30:02.267000+00:00,DfAX0iw,3365.349999999998,-1.1300300359725952,36.972599029541016,2023-02-07 12:29:58+00:00,"Ruiru, Kiambu County, Kenya",-1.1194339990615845,36.979190826416016,2023-02-07 12:45:21+00:00,"Mugutha, Kiambu County, Kenya",Tuesday,6,2,2023,Weekday,923.0000000000001,13.125958829902483,DfAX0iw,TOYOTA COROLLA,,,medium
G9gqeWo,2023-02-07 11:36:17.001000+00:00,DfAX0iw,570.68,-1.132863998413086,36.971099853515625,2023-02-07 11:36:12+00:00,"A2, Mugutha, Kiambu County, Kenya",-1.1300040483474731,36.972633361816406,2023-02-07 11:47:37+00:00,"Ruiru, Kiambu County, Kenya",Tuesday,6,2,2023,Weekday,685.0,2.9991941605839414,DfAX0iw,TOYOTA COROLLA,,,medium
ELDAlW6,2022-08-04 15:26:45.709000+00:00,eH0O4bf,10519.29999999999,-1.229303002357483,36.840213775634766,2022-08-04 15:18:36+00:00,"Kiambu Road, Kitisuru, Nairobi, Nairobi County, Kenya",-1.1847330331802368,36.903099060058594,2022-08-04 15:42:46+00:00,"Off Kahawa Station Road, Kahawa West, Market Road, Nairobi, Kenya",Thursday,31,8,2022,Weekday,1450.0,26.116882758620665,eH0O4bf,Nissan,Note,2011.0,medium
HLz8fmk,2022-08-04 14:14:59.757000+00:00,eH0O4bf,12385.949999999988,-1.2501189708709717,36.691795349121094,2022-08-04 14:14:56+00:00,"Kinoo, Kikuyu, Kiambu County, Kenya",-1.2594449520111084,36.79181671142578,2022-08-04 14:40:52+00:00,"63 Muguga Green, Spring Valley, Nairobi, Nairobi County, Kenya",Thursday,31,8,2022,Weekday,1556.0,28.65643958868892,eH0O4bf,Nissan,Note,2011.0,medium
1ThPB33,2022-08-04 13:31:21.492000+00:00,eH0O4bf,1644.3899999999994,-1.2559620141983032,36.70079803466797,2022-08-04 13:31:18+00:00,"87 Gichagi road, Waiyaki Way, Kikuyu, Kenya",-1.2536940574645996,36.693538665771484,2022-08-04 13:58:47+00:00,"Chiefs Road, Kikuyu, Kiambu County, Kenya",Thursday,31,8,2022,Weekday,1649.0,3.5899357186173426,eH0O4bf,Nissan,Note,2011.0,medium
9wmBwvg,2022-08-04 11:10:12.096000+00:00,eH0O4bf,30232.97000000001,-1.1780760288238525,36.91195297241211,2022-08-04 11:10:09+00:00,"A.P., Nairobi, Kenya",-1.2353310585021973,36.697731018066406,2022-08-04 12:43:50+00:00,"Rukubi-Kanyariri Road, Kikuyu, Kiambu County, Kenya",Thursday,31,8,2022,Weekday,5621.0,19.36286995196585,eH0O4bf,Nissan,Note,2011.0,medium
ntJ9K3D,2022-08-02 14:18:33.248000+00:00,eH0O4bf,24801.510000000002,-1.0770150423049927,37.045352935791016,2022-08-02 14:18:26+00:00,"The Bridge, Mang'u High School, Meru - Nairobi Hwy, Kenya",-1.218986988067627,36.89564895629883,2022-08-02 14:49:43+00:00,"Kasarani Mwiki Road, Kasarani Constituency, Nairobi, Nairobi County, Kenya",Tuesday,31,8,2022,Weekday,1877.0000000000002,47.56815982951518,eH0O4bf,Nissan,Note,2011.0,medium
pTb5AOC,2022-08-02 13:07:29.561000+00:00,eH0O4bf,13905.759999999998,-0.9403799772262573,36.87709426879883,2022-08-02 13:07:27+00:00,"Thika-Mangu Flyover Road, Kiriko, Kiambu County, Kenya",-0.9891510009765625,36.972068786621094,2022-08-02 13:38:14+00:00,"Thika - Mang'u Road, Gatukuyu, Kiambu County, Kenya",Tuesday,31,8,2022,Weekday,1847.0000000000002,27.103809420682182,eH0O4bf,Nissan,Note,2011.0,medium
XyXHS4G,2022-08-02 12:37:15.391000+00:00,eH0O4bf,3507.820000000002,-0.9571400284767151,36.89659881591797,2022-08-02 12:37:13+00:00,"Thika-Mangu Flyover Road, Kamwangi, Kiambu County, Kenya",-0.9404320120811462,36.8771858215332,2022-08-02 12:54:05+00:00,"Thika-Mangu Flyover Road, Kiriko, Kiambu County, Kenya",Tuesday,31,8,2022,Weekday,1012.0000000000001,12.478411067193681,eH0O4bf,Nissan,Note,2011.0,medium
Ohelb0e,2022-08-02 11:41:54.065000+00:00,eH0O4bf,23673.910000000018,-1.0432389974594116,37.05940628051758,2022-08-02 11:41:48+00:00,"Thika - Mang'u Road, Karimeni, Kiambu County, Kenya",-0.9571490287780762,36.896705627441406,2022-08-02 12:20:31+00:00,"Thika-Mangu Flyover Road, Kamwangi, Kiambu County, Kenya",Tuesday,31,8,2022,Weekday,2323.0,36.68793628928113,eH0O4bf,Nissan,Note,2011.0,medium
vDClMOl,2022-08-02 10:47:52.641000+00:00,eH0O4bf,2381.68,-1.1780869960784912,36.91197204589844,2022-08-02 10:47:51+00:00,"A.P., Nairobi, Kenya",-1.1595779657363892,36.92269515991211,2022-08-02 11:04:43+00:00,"Northern Bypass Road, Ruiru, Kiambu County, Kenya",Tuesday,31,8,2022,Weekday,1012.0000000000001,8.472379446640316,eH0O4bf,Nissan,Note,2011.0,medium
AJN2Ywp,2022-07-06 14:00:10.902000+00:00,eH0O4bf,5271.839999999997,-1.1536309719085693,36.93227005004883,2022-07-06 14:00:06+00:00,"1738, 00232, Ruiru, Kenya",-1.186028003692627,36.9055061340332,2022-07-06 14:33:22+00:00,"Kahawa West Station Road, Kahawa South, Nairobi, Nairobi County, Kenya",Wednesday,27,7,2022,Weekday,1996.0000000000002,9.508328657314625,eH0O4bf,Nissan,Note,2011.0,medium
q3ccg5f,2022-07-06 12:58:18.738000+00:00,eH0O4bf,15237.739999999994,-1.1558619737625122,36.83843231201172,2022-07-06 12:58:06+00:00,"Kiriguini B Road, Kiambu, Kiambu County, Kenya",-1.1531189680099487,36.931732177734375,2022-07-06 13:46:43+00:00,"Ruiru, Kiambu County, Kenya",Wednesday,27,7,2022,Weekday,2917.0,18.80557559136098,eH0O4bf,Nissan,Note,2011.0,medium
cyEjxi6,2022-07-06 12:26:00.538000+00:00,eH0O4bf,5817.070000000001,-1.1557669639587402,36.814353942871094,2022-07-06 12:25:53+00:00,"Kiambu Road, Kiambu, Kiambu County, Kenya",-1.1616580486297607,36.84352111816406,2022-07-06 12:44:09+00:00,"Kiambu, Kiambu County, Kenya",Wednesday,27,7,2022,Weekday,1096.0,19.107164233576647,eH0O4bf,Nissan,Note,2011.0,medium
ohOUSlJ,2022-07-06 09:55:22.579000+00:00,eH0O4bf,55447.670000000086,-1.146746039390564,36.96009063720703,2022-07-06 09:55:17+00:00,"C65, Ruiru, Kiambu County, Kenya",-1.1157829761505127,36.74359130859375,2022-07-06 12:07:04+00:00,"Kiambu Road, Riara Ridge, Kiambu County, Kenya",Wednesday,27,7,2022,Weekday,7907.000000000001,25.24492373845963,eH0O4bf,Nissan,Note,2011.0,medium
gvkcEpD,2022-07-06 08:05:07.837000+00:00,eH0O4bf,9603.899999999989,-1.178568959236145,36.91338348388672,2022-07-06 08:05:02+00:00,"Northern Bypass Road, Kahawa South, Githurai, Nairobi County, Kenya",-1.1468820571899414,36.95895004272461,2022-07-06 09:37:25+00:00,"Biashara Street, Ruiru, Kiambu County, Kenya",Wednesday,27,7,2022,Weekday,5543.0,6.237423777737679,eH0O4bf,Nissan,Note,2011.0,medium
biIMnTK,2022-07-04 10:29:19.473000+00:00,eH0O4bf,226.78,-1.1780309677124023,36.91205596923828,2022-07-04 10:29:15+00:00,"A.P., Nairobi, Kenya",-1.1764980554580688,36.91291809082031,2022-07-04 10:47:44+00:00,"537 Northern Bypass Rd, Nairobi, Kenya",Monday,27,7,2022,Weekday,1109.0,0.736165915238954,eH0O4bf,Nissan,Note,2011.0,medium
ARDD0IY,2022-06-30 13:08:19.048000+00:00,eH0O4bf,4818.12,-1.2838269472122192,37.17023849487305,2022-06-30 13:08:08+00:00,"Kangundo Road, Koma Market, Machakos County, Kenya",-1.2772890329360962,37.121421813964844,2022-06-30 13:14:05+00:00,"Kangundo Road, Nguluni, Machakos County, Kenya",Thursday,26,6,2022,Weekday,357.0,48.586084033613446,eH0O4bf,Nissan,Note,2011.0,medium
ISvl70g,2022-06-30 12:16:39.476000+00:00,eH0O4bf,1097.22,-1.2686280012130737,37.310855865478516,2022-06-30 12:16:34+00:00,"Kangundo Road, Tala, Machakos County, Kenya",-1.2668349742889404,37.32056427001953,2022-06-30 12:24:55+00:00,"Kangundo Road, Kangundo, Machakos County, Kenya",Thursday,26,6,2022,Weekday,501.00000000000006,7.884215568862274,eH0O4bf,Nissan,Note,2011.0,medium
YbNxl8E,2022-06-28 14:33:44.765000+00:00,eH0O4bf,1261.1299999999999,-1.172152042388916,36.91646194458008,2022-06-28 14:33:41+00:00,"Northern Bypass Road, Kahawa North, Nairobi, Nairobi County, Kenya",-1.176738977432251,36.91300964355469,2022-06-28 15:24:52+00:00,"537 Northern Bypass Rd, Nairobi, Kenya",Tuesday,26,6,2022,Weekday,3071.0,1.4783679583197653,eH0O4bf,Nissan,Note,2011.0,medium
TzeArKA,2022-06-28 13:21:52.883000+00:00,eH0O4bf,30779.01000000003,-0.9487190246582031,37.12726593017578,2022-06-28 13:21:45+00:00,"Kabati, Muranga County, Kenya",-1.1306649446487427,36.98233413696289,2022-06-28 14:06:52+00:00,"Toll, Ruiru, Kenya",Tuesday,26,6,2022,Weekday,2707.0,40.93255855190252,eH0O4bf,Nissan,Note,2011.0,medium
4mU0gZv,2022-06-28 11:04:13.268000+00:00,eH0O4bf,92642.02000000009,-1.1640429496765137,36.9538688659668,2022-06-28 11:04:00+00:00,"Eastern By Pass, Ruiru, Kiambu County, Kenya",-0.940047025680542,37.12522888183594,2022-06-28 12:54:27+00:00,"Dream Pearl, A2, Kenya",Tuesday,26,6,2022,Weekday,6627.0,50.32613128112273,eH0O4bf,Nissan,Note,2011.0,medium
nDs8vh2,2022-06-23 14:33:53.845000+00:00,eH0O4bf,8537.709999999997,-1.1496000289916992,36.95314025878906,2022-06-23 14:33:46+00:00,"Ruiru Kamiti Road, Ruiru, Kiambu County, Kenya",-1.182973027229309,36.90747833251953,2022-06-23 14:55:00+00:00,"Kamae Road, Kahawa North, Githurai, Nairobi County, Kenya",Thursday,25,6,2022,Weekday,1274.0,24.12539717425431,eH0O4bf,Nissan,Note,2011.0,medium
PBJo680,2022-06-23 13:02:47.623000+00:00,eH0O4bf,42895.89999999999,-1.137792944908142,36.95184326171875,2022-06-23 13:02:41+00:00,"C65, Ruiru, Kiambu County, Kenya",-1.1136469841003418,36.90746307373047,2022-06-23 14:15:48+00:00,"C65, Tatu City, Kenya",Thursday,25,6,2022,Weekday,4387.0,35.20064736722132,eH0O4bf,Nissan,Note,2011.0,medium
KiHLtyv,2022-06-23 12:26:56.244000+00:00,eH0O4bf,13006.860000000002,-1.0803029537200928,37.04325866699219,2022-06-23 12:26:39+00:00,"Ndarugu, Kenya",-1.1470860242843628,36.9589958190918,2022-06-23 12:51:50+00:00,"Ruiru, Ruiru, Kenya",Thursday,25,6,2022,Weekday,1511.0,30.989209794837862,eH0O4bf,Nissan,Note,2011.0,medium
0IrsjPF,2022-06-23 09:37:47.741000+00:00,eH0O4bf,81905.64000000001,-1.1696159839630127,36.9163932800293,2022-06-23 09:37:41+00:00,"Kenyatta University, Kahawa North, Nairobi, Nairobi County, Kenya",-0.8203499913215637,36.95363235473633,2022-06-23 11:32:52+00:00,"Kabati Kagunduini Road, Mareira, Muranga County, Kenya",Thursday,25,6,2022,Weekday,6911.0,42.665360150484744,eH0O4bf,Nissan,Note,2011.0,medium
LGP4AcT,2022-06-23 09:01:45.162000+00:00,eH0O4bf,908.33,-1.1767350435256958,36.91348648071289,2022-06-23 09:01:43+00:00,"537 Northern Bypass Rd, Nairobi, Kenya",-1.1833560466766357,36.90732192993164,2022-06-23 09:08:40+00:00,"Kamae Road, Nairobi, Kenya",Thursday,25,6,2022,Weekday,417.0,7.841697841726619,eH0O4bf,Nissan,Note,2011.0,medium
i61JSee,2022-06-20 11:38:10.051000+00:00,eH0O4bf,4551.589999999999,-0.7519659996032715,36.9683723449707,2022-06-20 11:38:05+00:00,"C70, Gachocho, Muranga County, Kenya",-0.7499470114707947,36.96974563598633,2022-06-20 12:06:52+00:00,"C70, Gachocho, Muranga County, Kenya",Monday,25,6,2022,Weekday,1727.0,9.487969889982628,eH0O4bf,Nissan,Note,2011.0,medium
oKXtpAe,2022-06-20 10:35:36.410000+00:00,eH0O4bf,2459.4,-0.9349709749221802,37.09663772583008,2022-06-20 10:35:31+00:00,"C70, Kabati, Muranga County, Kenya",-0.918175995349884,37.083309173583984,2022-06-20 10:41:58+00:00,"C70, Kabati, Muranga County, Kenya",Monday,25,6,2022,Weekday,387.0,22.878139534883722,eH0O4bf,Nissan,Note,2011.0,medium
26VPzmk,2022-06-20 09:03:53.789000+00:00,eH0O4bf,40919.64999999994,-1.1839519739151,36.907569885253906,2022-06-20 09:03:52+00:00,"Northern Bypass Road, Kahawa North, Nairobi, Nairobi County, Kenya",-0.9349300265312195,37.09657669067383,2022-06-20 10:24:18+00:00,"C70, Kabati, Muranga County, Kenya",Monday,25,6,2022,Weekday,4826.0,30.52439701616241,eH0O4bf,Nissan,Note,2011.0,medium
fvKAMiJ,2022-06-20 07:53:44.797000+00:00,eH0O4bf,1023.9,-1.1764980554580688,36.91281509399414,2022-06-20 07:53:43+00:00,"537 Northern Bypass Rd, Nairobi, Kenya",-1.1833349466323853,36.90735626220703,2022-06-20 07:59:40+00:00,"Kamae Road, Nairobi, Kenya",Monday,25,6,2022,Weekday,357.0,10.325042016806723,eH0O4bf,Nissan,Note,2011.0,medium
bj5VIt4,2022-06-15 12:14:19.959000+00:00,eH0O4bf,74707.35,-1.0535409450531006,36.631805419921875,2022-06-15 12:14:13+00:00,"Uplands Bus Station, C 65, Kenya",-1.1832540035247803,36.907188415527344,2022-06-15 15:35:03+00:00,"Kamae Road, Kahawa North, Githurai, Nairobi County, Kenya",Wednesday,24,6,2022,Weekday,12050.0,22.31920829875519,eH0O4bf,Nissan,Note,2011.0,medium
G0xQSnW,2022-06-15 10:10:11.121000+00:00,eH0O4bf,47930.63000000004,-1.1765979528427124,36.913028717041016,2022-06-15 10:10:09+00:00,"537 Northern Bypass Rd, Nairobi, Kenya",-1.0535210371017456,36.6320915222168,2022-06-15 11:50:45+00:00,"Limuru, Nyambari, Upland Lane, Kenya",Wednesday,24,6,2022,Weekday,6036.0,28.586856858846943,eH0O4bf,Nissan,Note,2011.0,medium
